Binance,Bitforex,AAX,Hitbtc
61329.97,61329.97,61329.97,61329.97,61328.67,61328.67,61329.97,61329.97,61329.97,61329.97,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61328.67,61324.33,61324.33,61329.96,61329.96,61324.33,61325.26,61325.26,61325.26,61325.26,61325.26,61318.64,61310.01,61311.57,61310.01,61310.01,61305.84,61300.0,61291.22,61273.76,61242.52,61242.52,61215.0,61215.0,61215.0,61215.0,61215.0,61215.0,61236.46,61236.46,61234.7,61234.7,61234.7,61234.7,61237.84,61237.84,61237.84,61227.58,61222.0,61222.0,61233.09,61233.09,61215.53,61214.09,61200.99,61200.99,61228.74,61228.74,61222.13,61222.13,61208.07,61208.07,61213.29,61213.29,61211.43,61211.43,61211.43,61211.43,61220.0,61220.0,61220.0,61220.0,61193.09,61193.09,61188.8,61188.8,61191.85,61191.85,61187.62
61317.51,61317.51,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61320.33,61318.56,61318.56,61318.56,61318.56,61318.56,61318.56,61318.56,61318.56,61318.56,61318.56,61328.74,61328.74,61328.74,61328.74,61328.74,61319.58,61319.58,61319.58,61319.58,61319.58,61317.39,61317.39,61317.39,61317.39,61317.39,61317.39,61317.39,61317.39,61307.51,61307.51,61307.51,61307.51,61307.51,61307.51,61307.51,61307.51,61307.51,61307.51,61307.51,61264.38,61264.38,61264.38,61243.59,61243.59,61243.59,61243.59,61243.59,61243.59,61243.59,61231.84,61231.84,61231.84,61231.84,61231.84,61231.84,61231.84,61221.09,61221.09,61221.09,61213.92,61213.92,61213.92,61213.92,61213.92,61213.92,61213.92,61213.92,61213.92,61213.92,61207.99,61218.75,61218.75,61218.75,61218.75,61218.75,61218.75
61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61285.4,61288.18,61288.18,61288.18,61288.42,61286.72,61286.72,61281.07,61281.07,61281.07,61281.07,61281.07,61281.99,61281.07,61281.07,61274.23,61269.99,61266.94,61266.94,61259.43,61259.43,61259.43,61230.28,61208.81,61208.81,61205.08,61182.69,61186.21,61190.24,61199.76,61199.76,61198.37,61198.37,61198.37,61198.37,61198.37,61198.99,61198.99,61198.99,61198.37,61198.49,61198.49,61198.49,61198.49,61194.99,61174.07,61177.99,61184.11,61194.99,61194.99,61194.99,61194.99,61188.6,61171.02,61172.35,61171.02,61172.87,61172.87,61171.02,61183.91,61183.91,61179.56,61177.12,61177.12,61177.12,61172.42,61160.37,61154.24,61153.38,61153.38,61148.88,61146.89
61300.29,61306.4,61307.51,61305.56,61295.19,61305.56,61054.9,61305.56,61253.63,61253.63,61253.63,61300.96,61305.41,61128.9,61128.9,61239.01,59805.45,61305.14,61249.18,61300.97,61129.37,61290.02,61198.66,61301.9,61302.3,61302.51,61301.95,61304.19,61231.54,61301.52,61300.67,61300.76,61300.57,61297.93,61298.36,61289.66,61196.08,61270.17,61280.28,61278.51,61271.05,61275.27,61251.62,61233.49,61224.73,61227.79,61175.78,61198.2,61224.0,61116.13,61225.18,61215.86,61213.96,61168.85,61225.04,61231.17,61224.22,61149.4,61214.08,61213.97,61213.98,61213.97,61218.83,61210.39,61213.96,61200.12,61201.03,61215.49,61216.01,61210.79,61210.37,61210.31,61205.54,61193.37,61194.48,61101.09,61191.95,61189.82,61191.95,61195.02,61194.67,61191.14,61192.71,61192.09,61192.49,61182.01,61167.82,61166.31,61088.93,61164.64,61158.14,61164.64
